id,JobId,SkillId
js-001462,job-00868,sk-sales
js-001463,job-00869,sk-customer-service
js-001464,job-00869,sk-inventory-management
js-001465,job-00869,sk-sales
js-001466,job-00870,sk-cash-handling
js-001467,job-00870,sk-customer-service
js-001468,job-00870,sk-inventory-management
js-001469,job-00870,sk-sales
js-001470,job-00871,sk-cash-handling
js-001471,job-00871,sk-customer-service
js-001472,job-00871,sk-inventory-management
js-001473,job-00871,sk-sales
js-001474,job-00872,sk-sales
js-001475,job-00873,sk-sales
js-001476,job-00874,sk-customer-service
js-001477,job-00874,sk-inventory-management
js-001478,job-00874,sk-sales
js-001479,job-00875,sk-sales
js-001480,job-00876,sk-cash-handling
js-001481,job-00876,sk-customer-service
js-001482,job-00876,sk-inventory-management
js-001483,job-00876,sk-sales
js-001484,job-00877,sk-customer-service
js-001485,job-00877,sk-sales
js-001486,job-00878,sk-cash-handling
js-001487,job-00878,sk-sales
js-001488,job-00879,sk-customer-service
js-001489,job-00879,sk-sales
js-001490,job-00880,sk-sales
js-001491,job-00881,sk-sales
js-001492,job-00882,sk-sales
js-001493,job-00883,sk-cash-handling
js-001494,job-00883,sk-customer-service
js-001495,job-00883,sk-sales
js-001496,job-00884,sk-cash-handling
js-001497,job-00884,sk-customer-service
js-001498,job-00884,sk-sales
js-001499,job-00885,sk-english-language
js-001500,job-00885,sk-sales
js-001501,job-00885,sk-slovenian-language
js-001502,job-00886,sk-customer-service
js-001503,job-00886,sk-sales
js-001504,job-00887,sk-cash-handling
js-001505,job-00887,sk-sales
js-001506,job-00888,sk-sales
js-001507,job-00889,sk-cash-handling
js-001508,job-00889,sk-inventory-management
js-001509,job-00889,sk-sales
js-001510,job-00890,sk-sales
js-001511,job-00891,sk-sales
js-001512,job-00892,sk-general-work
js-001513,job-00893,sk-general-work
js-001514,job-00894,sk-sales
js-001515,job-00895,sk-general-work
js-001516,job-00896,sk-technical-maintenance
js-001517,job-00897,sk-sales
js-001518,job-00898,sk-sales
js-001519,job-00899,sk-sales
js-001520,job-00900,sk-customer-service
js-001521,job-00900,sk-sales
js-001522,job-00901,sk-customer-service
js-001523,job-00901,sk-sales
js-001524,job-00902,sk-cash-handling
js-001525,job-00902,sk-customer-service
js-001526,job-00902,sk-sales
js-001527,job-00903,sk-cash-handling
js-001528,job-00903,sk-customer-service
js-001529,job-00903,sk-sales
js-001530,job-00904,sk-cash-handling
js-001531,job-00904,sk-customer-service
js-001532,job-00904,sk-inventory-management
js-001533,job-00904,sk-sales
js-001534,job-00905,sk-customer-service
js-001535,job-00905,sk-sales
js-001536,job-00906,sk-sales
js-001537,job-00907,sk-sales
js-001538,job-00908,sk-sales
js-001539,job-00909,sk-sales
js-001540,job-00910,sk-cash-handling
js-001541,job-00910,sk-inventory-management
js-001542,job-00910,sk-sales
js-001543,job-00910,sk-slovenian-language
js-001544,job-00911,sk-sales
js-001545,job-00912,sk-customer-service
js-001546,job-00912,sk-sales
js-001547,job-00913,sk-sales
js-001548,job-00914,sk-cash-handling
js-001549,job-00914,sk-customer-service
js-001550,job-00914,sk-inventory-management
js-001551,job-00914,sk-sales
js-001552,job-00915,sk-cash-handling
js-001553,job-00915,sk-customer-service
js-001554,job-00915,sk-sales
js-001555,job-00916,sk-sales
js-001556,job-00917,sk-sales
js-001557,job-00918,sk-sales
js-001558,job-00919,sk-cash-handling
js-001559,job-00919,sk-customer-service
js-001560,job-00919,sk-sales
js-001561,job-00920,sk-sales
js-001562,job-00921,sk-sales
js-001563,job-00922,sk-cash-handling
js-001564,job-00922,sk-customer-service
js-001565,job-00922,sk-sales
js-001566,job-00923,sk-sales
js-001567,job-00924,sk-sales
js-001568,job-00925,sk-customer-service
js-001569,job-00925,sk-sales
js-001570,job-00926,sk-customer-service
js-001571,job-00926,sk-sales
js-001572,job-00927,sk-sales
js-001573,job-00928,sk-sales
js-001574,job-00929,sk-cash-handling
js-001575,job-00929,sk-customer-service
js-001576,job-00929,sk-sales
js-001577,job-00930,sk-cash-handling
js-001578,job-00930,sk-customer-service
js-001579,job-00930,sk-inventory-management
js-001580,job-00930,sk-sales
js-001581,job-00931,sk-customer-service
js-001582,job-00931,sk-inventory-management
js-001583,job-00931,sk-sales
js-001584,job-00932,sk-inventory-management
js-001585,job-00932,sk-sales
js-001586,job-00933,sk-inventory-management
js-001587,job-00933,sk-sales
js-001588,job-00934,sk-sales
js-001589,job-00935,sk-sales
js-001590,job-00936,sk-cash-handling
js-001591,job-00936,sk-sales
js-001592,job-00937,sk-cash-handling
js-001593,job-00937,sk-sales
js-001594,job-00938,sk-cash-handling
js-001595,job-00938,sk-sales
js-001596,job-00939,sk-cash-handling
js-001597,job-00939,sk-sales
js-001598,job-00940,sk-sales
js-001599,job-00941,sk-sales
js-001600,job-00942,sk-sales
js-001601,job-00943,sk-cash-handling
js-001602,job-00943,sk-sales
js-001603,job-00944,sk-cash-handling
js-001604,job-00944,sk-sales
js-001605,job-00945,sk-cash-handling
js-001606,job-00945,sk-customer-service
js-001607,job-00945,sk-sales
js-001608,job-00946,sk-cash-handling
js-001609,job-00946,sk-customer-service
js-001610,job-00946,sk-sales
js-001611,job-00947,sk-sales
js-001612,job-00948,sk-customer-service
js-001613,job-00948,sk-sales
js-001614,job-00949,sk-cash-handling
js-001615,job-00949,sk-customer-service
js-001616,job-00949,sk-sales
js-001617,job-00950,sk-cash-handling
js-001618,job-00950,sk-sales
js-001619,job-00951,sk-cash-handling
js-001620,job-00951,sk-sales
js-001621,job-00952,sk-sales
js-001622,job-00953,sk-customer-service
js-001623,job-00953,sk-sales
js-001624,job-00954,sk-sales
js-001625,job-00955,sk-cash-handling
js-001626,job-00955,sk-customer-service
js-001627,job-00955,sk-sales
js-001628,job-00956,sk-cash-handling
js-001629,job-00956,sk-inventory-management
js-001630,job-00956,sk-sales
js-001631,job-00957,sk-sales
js-001632,job-00958,sk-cash-handling
js-001633,job-00958,sk-customer-service
js-001634,job-00958,sk-sales
js-001635,job-00959,sk-customer-service
js-001636,job-00959,sk-sales
js-001637,job-00960,sk-sales
js-001638,job-00961,sk-customer-service
js-001639,job-00961,sk-sales
js-001640,job-00962,sk-sales
js-001641,job-00963,sk-cash-handling
js-001642,job-00963,sk-customer-service
js-001643,job-00963,sk-inventory-management
js-001644,job-00963,sk-sales
js-001645,job-00964,sk-sales
js-001646,job-00965,sk-sales
js-001647,job-00966,sk-sales
js-001648,job-00967,sk-sales
js-001649,job-00968,sk-cash-handling
js-001650,job-00968,sk-customer-service
js-001651,job-00968,sk-sales
js-001652,job-00969,sk-sales
js-001653,job-00970,sk-technical-maintenance
js-001654,job-00971,sk-warehouse-operations
js-001655,job-00972,sk-general-work
js-001656,job-00973,sk-sales
js-001657,job-00974,sk-customer-service
js-001658,job-00974,sk-sales
js-001659,job-00975,sk-sales
js-001660,job-00976,sk-sales
js-001661,job-00977,sk-sales
js-001662,job-00978,sk-sales
js-001663,job-00979,sk-cash-handling
js-001664,job-00979,sk-sales
js-001665,job-00980,sk-sales
js-001666,job-00981,sk-customer-service
js-001667,job-00981,sk-sales
js-001668,job-00982,sk-cash-handling
js-001669,job-00982,sk-sales
js-001670,job-00983,sk-customer-service
js-001671,job-00983,sk-sales
js-001672,job-00984,sk-cash-handling
js-001673,job-00984,sk-inventory-management
js-001674,job-00984,sk-sales
js-001675,job-00985,sk-sales
js-001676,job-00986,sk-sales
js-001677,job-00987,sk-cash-handling
js-001678,job-00987,sk-customer-service
js-001679,job-00987,sk-sales
js-001680,job-00988,sk-sales
js-001681,job-00989,sk-cash-handling
js-001682,job-00989,sk-customer-service
js-001683,job-00989,sk-inventory-management
js-001684,job-00989,sk-sales
js-001685,job-00990,sk-cash-handling
js-001686,job-00990,sk-english-language
js-001687,job-00990,sk-inventory-management
js-001688,job-00990,sk-sales
js-001689,job-00991,sk-sales
js-001690,job-00992,sk-sales
js-001691,job-00993,sk-sales
js-001692,job-00994,sk-sales
js-001693,job-00995,sk-customer-service
js-001694,job-00995,sk-sales
js-001695,job-00996,sk-general-work
js-001696,job-00997,sk-sales
js-001697,job-00998,sk-sales
js-001698,job-00999,sk-sales
js-001699,job-01000,sk-sales
js-001700,job-01001,sk-sales
js-001701,job-01002,sk-sales
js-001702,job-01003,sk-sales
js-001703,job-01004,sk-cash-handling
js-001704,job-01004,sk-sales
js-001705,job-01005,sk-cash-handling
js-001706,job-01005,sk-sales
js-001707,job-01006,sk-sales
js-001708,job-01007,sk-cash-handling
js-001709,job-01007,sk-sales
js-001710,job-01008,sk-customer-service
js-001711,job-01008,sk-sales
js-001712,job-01009,sk-sales
js-001713,job-01010,sk-cash-handling
js-001714,job-01010,sk-customer-service
js-001715,job-01010,sk-sales
js-001716,job-01011,sk-cash-handling
js-001717,job-01011,sk-customer-service
js-001718,job-01011,sk-sales
js-001719,job-01012,sk-cash-handling
js-001720,job-01012,sk-customer-service
js-001721,job-01012,sk-sales
js-001722,job-01013,sk-sales
js-001723,job-01014,sk-customer-service
js-001724,job-01014,sk-inventory-management
js-001725,job-01014,sk-sales
js-001726,job-01015,sk-sales
js-001727,job-01016,sk-cash-handling
js-001728,job-01016,sk-customer-service
js-001729,job-01016,sk-sales
js-001730,job-01017,sk-cash-handling
js-001731,job-01017,sk-sales
js-001732,job-01017,sk-slovenian-language
js-001733,job-01018,sk-cash-handling
js-001734,job-01018,sk-customer-service
js-001735,job-01018,sk-sales
js-001736,job-01019,sk-customer-service
js-001737,job-01019,sk-sales
js-001738,job-01020,sk-customer-service
js-001739,job-01020,sk-sales
js-001740,job-01021,sk-sales
js-001741,job-01022,sk-customer-service
js-001742,job-01022,sk-inventory-management
js-001743,job-01022,sk-sales
js-001744,job-01023,sk-cash-handling
js-001745,job-01023,sk-customer-service
js-001746,job-01023,sk-inventory-management
js-001747,job-01023,sk-sales
js-001748,job-01024,sk-sales
js-001749,job-01025,sk-customer-service
js-001750,job-01025,sk-sales
js-001751,job-01026,sk-customer-service
js-001752,job-01026,sk-sales
js-001753,job-01027,sk-customer-service
js-001754,job-01027,sk-sales
js-001755,job-01028,sk-cash-handling
js-001756,job-01028,sk-sales
js-001757,job-01029,sk-general-work
js-001758,job-01030,sk-customer-service
js-001759,job-01030,sk-sales
js-001760,job-01031,sk-cash-handling
js-001761,job-01031,sk-customer-service
js-001762,job-01031,sk-sales
js-001763,job-01032,sk-sales
js-001764,job-01033,sk-sales
js-001765,job-01034,sk-sales
js-001766,job-01035,sk-sales
js-001767,job-01036,sk-customer-service
js-001768,job-01036,sk-inventory-management
js-001769,job-01036,sk-sales
js-001770,job-01037,sk-customer-service
js-001771,job-01037,sk-sales
js-001772,job-01038,sk-sales
js-001773,job-01039,sk-general-work
js-001774,job-01040,sk-customer-service
js-001775,job-01040,sk-sales
js-001776,job-01041,sk-cash-handling
js-001777,job-01041,sk-sales
js-001778,job-01042,sk-sales
js-001779,job-01043,sk-sales
js-001780,job-01044,sk-sales
js-001781,job-01045,sk-sales
js-001782,job-01046,sk-customer-service
js-001783,job-01046,sk-inventory-management
js-001784,job-01046,sk-sales
js-001785,job-01047,sk-sales
js-001786,job-01048,sk-cash-handling
js-001787,job-01048,sk-customer-service
js-001788,job-01048,sk-sales
js-001789,job-01049,sk-customer-service
js-001790,job-01049,sk-inventory-management
js-001791,job-01049,sk-sales
js-001792,job-01050,sk-customer-service
js-001793,job-01050,sk-sales
js-001794,job-01051,sk-customer-service
js-001795,job-01051,sk-sales
js-001796,job-01052,sk-customer-service
js-001797,job-01052,sk-sales
js-001798,job-01053,sk-sales
js-001799,job-01054,sk-customer-service
js-001800,job-01054,sk-sales
js-001801,job-01055,sk-sales
js-001802,job-01056,sk-sales
js-001803,job-01057,sk-cash-handling
js-001804,job-01057,sk-customer-service
js-001805,job-01057,sk-sales
js-001806,job-01058,sk-customer-service
js-001807,job-01058,sk-sales
js-001808,job-01059,sk-cash-handling
js-001809,job-01059,sk-customer-service
js-001810,job-01059,sk-sales
js-001811,job-01060,sk-cash-handling
js-001812,job-01060,sk-customer-service
js-001813,job-01060,sk-inventory-management
js-001814,job-01060,sk-sales
js-001815,job-01061,sk-customer-service
js-001816,job-01061,sk-inventory-management
js-001817,job-01061,sk-sales
js-001818,job-01062,sk-sales
js-001819,job-01063,sk-customer-service
js-001820,job-01063,sk-sales
js-001821,job-01063,sk-slovenian-language
js-001822,job-01064,sk-sales
js-001823,job-01065,sk-sales
js-001824,job-01066,sk-customer-service
js-001825,job-01066,sk-inventory-management
js-001826,job-01066,sk-sales
js-001827,job-01067,sk-cash-handling
js-001828,job-01067,sk-customer-service
js-001829,job-01067,sk-sales
js-001830,job-01068,sk-sales
js-001831,job-01069,sk-sales
js-001832,job-01070,sk-sales
js-001833,job-01070,sk-slovenian-language
js-001834,job-01071,sk-cash-handling
js-001835,job-01071,sk-sales
js-001836,job-01072,sk-cash-handling
js-001837,job-01072,sk-sales
js-001838,job-01073,sk-customer-service
js-001839,job-01073,sk-inventory-management
js-001840,job-01073,sk-sales
js-001841,job-01074,sk-sales
js-001842,job-01075,sk-sales
js-001843,job-01076,sk-cash-handling
js-001844,job-01076,sk-customer-service
js-001845,job-01076,sk-sales
js-001846,job-01077,sk-cash-handling
js-001847,job-01077,sk-customer-service
js-001848,job-01077,sk-sales
js-001849,job-01078,sk-cash-handling
js-001850,job-01078,sk-customer-service
js-001851,job-01078,sk-inventory-management
js-001852,job-01078,sk-sales
js-001853,job-01079,sk-customer-service
js-001854,job-01079,sk-sales
js-001855,job-01080,sk-sales
js-001856,job-01080,sk-slovenian-language
js-001857,job-01081,sk-sales
js-001858,job-01082,sk-sales
js-001859,job-01083,sk-customer-service
js-001860,job-01083,sk-inventory-management
js-001861,job-01083,sk-sales
js-001862,job-01084,sk-sales
js-001863,job-01084,sk-slovenian-language
js-001864,job-01085,sk-sales
js-001865,job-01086,sk-sales
js-001866,job-01087,sk-sales
js-001867,job-01088,sk-cash-handling
js-001868,job-01088,sk-sales
js-001869,job-01089,sk-sales
js-001870,job-01090,sk-sales
js-001871,job-01091,sk-sales
js-001872,job-01092,sk-sales
js-001873,job-01093,sk-cash-handling
js-001874,job-01093,sk-customer-service
js-001875,job-01093,sk-sales
js-001876,job-01094,sk-customer-service
js-001877,job-01094,sk-sales
js-001878,job-01095,sk-sales
js-001879,job-01096,sk-sales
js-001880,job-01097,sk-sales
js-001881,job-01097,sk-slovenian-language
js-001882,job-01098,sk-sales
js-001883,job-01099,sk-sales
js-001884,job-01100,sk-sales
js-001885,job-01101,sk-customer-service
js-001886,job-01101,sk-sales
js-001887,job-01102,sk-customer-service
js-001888,job-01102,sk-sales
js-001889,job-01103,sk-sales
js-001890,job-01104,sk-sales
js-001891,job-01105,sk-customer-service
js-001892,job-01105,sk-sales
js-001893,job-01106,sk-cash-handling
js-001894,job-01106,sk-customer-service
js-001895,job-01106,sk-inventory-management
js-001896,job-01106,sk-sales
js-001897,job-01107,sk-sales
js-001898,job-01108,sk-sales
js-001899,job-01109,sk-sales
js-001900,job-01110,sk-sales
js-001901,job-01111,sk-customer-service
js-001902,job-01111,sk-sales
js-001903,job-01112,sk-customer-service
js-001904,job-01112,sk-sales
js-001905,job-01113,sk-sales
js-001906,job-01114,sk-customer-service
js-001907,job-01114,sk-sales
js-001908,job-01115,sk-customer-service
js-001909,job-01115,sk-inventory-management
js-001910,job-01115,sk-sales
js-001911,job-01116,sk-sales
js-001912,job-01117,sk-sales
js-001913,job-01118,sk-cash-handling
js-001914,job-01118,sk-customer-service
js-001915,job-01118,sk-inventory-management
js-001916,job-01118,sk-sales
js-001917,job-01119,sk-sales
js-001918,job-01120,sk-cash-handling
js-001919,job-01120,sk-customer-service
js-001920,job-01120,sk-sales
js-001921,job-01121,sk-cash-handling
js-001922,job-01121,sk-customer-service
js-001923,job-01121,sk-inventory-management
js-001924,job-01121,sk-sales
js-001925,job-01122,sk-sales
js-001926,job-01123,sk-customer-service
js-001927,job-01123,sk-sales
js-001928,job-01124,sk-sales
js-001929,job-01125,sk-customer-service
js-001930,job-01125,sk-sales
js-001931,job-01126,sk-sales
js-001932,job-01127,sk-sales
js-001933,job-01128,sk-general-work
js-001934,job-01129,sk-production-work
js-001935,job-01130,sk-general-work
js-001936,job-01131,sk-general-work
js-001937,job-01132,sk-general-work
js-001938,job-01133,sk-general-work
js-001939,job-01134,sk-general-work
js-001940,job-01135,sk-administration
js-001941,job-01136,sk-administration
js-001942,job-01137,sk-english-language
js-001943,job-01137,sk-general-work
js-001944,job-01138,sk-administration
js-001945,job-01139,sk-general-work
js-001946,job-01140,sk-general-work
js-001947,job-01141,sk-general-work
js-001948,job-01142,sk-nursing
js-001949,job-01142,sk-patient-care
js-001950,job-01143,sk-nursing
js-001951,job-01143,sk-patient-care
js-001952,job-01144,sk-pharmacy
js-001953,job-01145,sk-production-work
js-001954,job-01146,sk-administration
js-001955,job-01147,sk-pharmacy
js-001956,job-01148,sk-administration
js-001957,job-01149,sk-english-language
js-001958,job-01149,sk-social-work
js-001959,job-01150,sk-pharmacy
js-001960,job-01151,sk-pharmacy
js-001961,job-01152,sk-production-work
js-001962,job-01153,sk-production-work
js-001963,job-01154,sk-technical-maintenance
js-001964,job-01155,sk-general-work
js-001965,job-01156,sk-general-work
js-001966,job-01157,sk-cooking
js-001967,job-01157,sk-pizza-preparation
js-001968,job-01158,sk-technical-maintenance
js-001969,job-01159,sk-nursing
js-001970,job-01160,sk-technical-maintenance
js-001971,job-01161,sk-technical-maintenance
js-001972,job-01162,sk-general-work
js-001973,job-01163,sk-production-work
js-001974,job-01164,sk-general-work
js-001975,job-01165,sk-general-work
js-001976,job-01166,sk-nursing
js-001977,job-01167,sk-general-work
js-001978,job-01168,sk-general-work
js-001979,job-01169,sk-general-work
js-001980,job-01170,sk-general-work
js-001981,job-01171,sk-general-work
js-001982,job-01172,sk-general-work
js-001983,job-01173,sk-medicine
js-001984,job-01174,sk-sales
js-001985,job-01175,sk-general-work
js-001986,job-01176,sk-general-work
js-001987,job-01177,sk-warehouse-operations
js-001988,job-01178,sk-warehouse-operations
js-001989,job-01179,sk-production-work
js-001990,job-01180,sk-general-work
js-001991,job-01181,sk-production-work
js-001992,job-01182,sk-general-work
js-001993,job-01183,sk-early-childhood-education
js-001994,job-01183,sk-teaching
js-001995,job-01184,sk-general-work
js-001996,job-01185,sk-general-work
js-001997,job-01186,sk-general-work
js-001998,job-01187,sk-general-work
js-001999,job-01188,sk-nursing
js-002000,job-01189,sk-administration
js-002001,job-01190,sk-general-work
js-002002,job-01191,sk-production-work
js-002003,job-01192,sk-inventory-management
js-002004,job-01192,sk-warehouse-operations
js-002005,job-01193,sk-customer-service
js-002006,job-01193,sk-hospitality
js-002007,job-01194,sk-cooking
js-002008,job-01195,sk-general-work
js-002009,job-01196,sk-general-work
js-002010,job-01197,sk-machine-operation
js-002011,job-01197,sk-production-work
js-002012,job-01198,sk-general-work
js-002013,job-01199,sk-machine-operation
js-002014,job-01199,sk-production-work
js-002015,job-01200,sk-machine-operation
js-002016,job-01200,sk-production-work
js-002017,job-01201,sk-general-work
js-002018,job-01202,sk-general-work
js-002019,job-01203,sk-warehouse-operations
js-002020,job-01204,sk-general-work
js-002021,job-01205,sk-general-work
js-002022,job-01206,sk-general-work
js-002023,job-01207,sk-general-work
js-002024,job-01208,sk-general-work
js-002025,job-01209,sk-administration
js-002026,job-01210,sk-general-work
js-002027,job-01211,sk-general-work
js-002028,job-01212,sk-teaching
js-002029,job-01213,sk-general-work
js-002030,job-01214,sk-general-work
js-002031,job-01215,sk-general-work
js-002032,job-01216,sk-production-work
js-002033,job-01217,sk-general-work
js-002034,job-01218,sk-production-work
js-002035,job-01219,sk-general-work
js-002036,job-01220,sk-general-work
js-002037,job-01221,sk-general-work
js-002038,job-01222,sk-general-work
js-002039,job-01223,sk-general-work
js-002040,job-01224,sk-medicine
js-002041,job-01225,sk-general-work
js-002042,job-01226,sk-general-work
js-002043,job-01227,sk-general-work
js-002044,job-01228,sk-general-work
js-002045,job-01229,sk-general-work
js-002046,job-01230,sk-general-work
js-002047,job-01231,sk-general-work
js-002048,job-01232,sk-general-work
js-002049,job-01233,sk-general-work
js-002050,job-01234,sk-general-work
js-002051,job-01235,sk-machine-operation
js-002052,job-01235,sk-production-work
js-002053,job-01236,sk-general-work
js-002054,job-01237,sk-general-work
js-002055,job-01238,sk-slovenian-language
js-002056,job-01238,sk-social-work
js-002057,job-01239,sk-slovenian-language
js-002058,job-01239,sk-social-work
js-002059,job-01240,sk-social-work
js-002060,job-01241,sk-slovenian-language
js-002061,job-01241,sk-social-work
js-002062,job-01242,sk-social-work
js-002063,job-01243,sk-social-work
js-002064,job-01244,sk-slovenian-language
js-002065,job-01244,sk-social-work
js-002066,job-01245,sk-slovenian-language
js-002067,job-01245,sk-social-work
js-002068,job-01246,sk-slovenian-language
js-002069,job-01246,sk-social-work
js-002070,job-01247,sk-slovenian-language
js-002071,job-01247,sk-social-work
js-002072,job-01248,sk-slovenian-language
js-002073,job-01248,sk-social-work
js-002074,job-01249,sk-social-work
js-002075,job-01250,sk-slovenian-language
js-002076,job-01250,sk-social-work
js-002077,job-01251,sk-slovenian-language
js-002078,job-01251,sk-social-work
js-002079,job-01252,sk-social-work
js-002080,job-01253,sk-social-work
js-002081,job-01254,sk-slovenian-language
js-002082,job-01254,sk-social-work
js-002083,job-01255,sk-slovenian-language
js-002084,job-01255,sk-social-work
js-002085,job-01256,sk-social-work
js-002086,job-01257,sk-general-work
js-002087,job-01258,sk-accounting
js-002088,job-01259,sk-accounting
js-002089,job-01260,sk-slovenian-language
js-002090,job-01260,sk-social-work
js-002091,job-01261,sk-slovenian-language
js-002092,job-01261,sk-social-work
js-002093,job-01262,sk-social-work
js-002094,job-01263,sk-administration
js-002095,job-01264,sk-machine-operation
js-002096,job-01264,sk-production-work
js-002097,job-01265,sk-machine-operation
js-002098,job-01265,sk-production-work
js-002099,job-01266,sk-warehouse-operations
js-002100,job-01267,sk-machine-operation
js-002101,job-01267,sk-production-work
js-002102,job-01268,sk-production-work
js-002103,job-01269,sk-general-work
js-002104,job-01270,sk-administration
js-002105,job-01271,sk-production-work
js-002106,job-01272,sk-inventory-management
js-002107,job-01272,sk-warehouse-operations
js-002108,job-01273,sk-general-work
js-002109,job-01274,sk-general-work
js-002110,job-01275,sk-general-work
js-002111,job-01276,sk-general-work
js-002112,job-01277,sk-general-work
js-002113,job-01278,sk-general-work
js-002114,job-01279,sk-general-work
js-002115,job-01280,sk-general-work
js-002116,job-01281,sk-cooking
js-002117,job-01282,sk-general-work
js-002118,job-01283,sk-general-work
js-002119,job-01284,sk-general-work
js-002120,job-01285,sk-warehouse-operations
js-002121,job-01286,sk-production-work
js-002122,job-01287,sk-general-work
js-002123,job-01288,sk-cooking
js-002124,job-01289,sk-general-work
js-002125,job-01290,sk-general-work
js-002126,job-01291,sk-pharmacy
js-002127,job-01292,sk-general-work
js-002128,job-01293,sk-machine-operation
js-002129,job-01293,sk-production-work
js-002130,job-01294,sk-general-work
js-002131,job-01295,sk-inventory-management
js-002132,job-01295,sk-warehouse-operations
js-002133,job-01296,sk-general-work
js-002134,job-01297,sk-production-work
js-002135,job-01298,sk-general-work
js-002136,job-01299,sk-general-work
js-002137,job-01300,sk-forklift-operation
js-002138,job-01300,sk-warehouse-operations
js-002139,job-01301,sk-warehouse-operations
js-002140,job-01302,sk-machine-operation
js-002141,job-01302,sk-production-work
js-002142,job-01303,sk-general-work
js-002143,job-01304,sk-general-work
js-002144,job-01305,sk-production-work
js-002145,job-01306,sk-general-work
js-002146,job-01307,sk-machine-operation
js-002147,job-01307,sk-production-work
js-002148,job-01308,sk-general-work
js-002149,job-01309,sk-general-work
js-002150,job-01310,sk-customer-service
js-002151,job-01310,sk-hospitality
js-002152,job-01311,sk-technical-maintenance
js-002153,job-01312,sk-warehouse-operations
js-002154,job-01313,sk-social-work
js-002155,job-01314,sk-social-work
js-002156,job-01315,sk-slovenian-language
js-002157,job-01315,sk-social-work
js-002158,job-01316,sk-slovenian-language
js-002159,job-01316,sk-social-work
js-002160,job-01317,sk-social-work
js-002161,job-01318,sk-social-work
js-002162,job-01319,sk-social-work
js-002163,job-01320,sk-production-work
js-002164,job-01321,sk-mechanical-repair
js-002165,job-01322,sk-patient-care
js-002166,job-01323,sk-general-work
js-002167,job-01324,sk-general-work
js-002168,job-01325,sk-general-work
js-002169,job-01326,sk-general-work
js-002170,job-01327,sk-teaching
js-002171,job-01328,sk-general-work
js-002172,job-01329,sk-accounting
js-002173,job-01330,sk-general-work
js-002174,job-01331,sk-cash-handling
js-002175,job-01331,sk-sales
js-002176,job-01332,sk-forklift-operation
js-002177,job-01332,sk-warehouse-operations
js-002178,job-01333,sk-assembly
js-002179,job-01334,sk-mechanical-repair
js-002180,job-01335,sk-general-work
js-002181,job-01336,sk-general-work
js-002182,job-01337,sk-general-work
js-002183,job-01338,sk-general-work
js-002184,job-01339,sk-technical-maintenance
js-002185,job-01340,sk-general-work
js-002186,job-01341,sk-general-work
js-002187,job-01341,sk-slovenian-language
js-002188,job-01342,sk-general-work
js-002189,job-01343,sk-general-work
js-002190,job-01344,sk-medicine
js-002191,job-01345,sk-cooking
js-002192,job-01346,sk-driving
js-002193,job-01347,sk-general-work
js-002194,job-01348,sk-general-work
js-002195,job-01349,sk-general-work
js-002196,job-01350,sk-general-work
js-002197,job-01351,sk-customer-service
js-002198,job-01351,sk-sales
js-002199,job-01352,sk-general-work
js-002200,job-01353,sk-warehouse-operations
js-002201,job-01354,sk-driving
js-002202,job-01355,sk-general-work
js-002203,job-01356,sk-technical-maintenance
js-002204,job-01357,sk-general-work
js-002205,job-01358,sk-general-work
js-002206,job-01359,sk-general-work
js-002207,job-01360,sk-nursing
js-002208,job-01361,sk-driving
js-002209,job-01362,sk-accounting
js-002210,job-01363,sk-general-work
js-002211,job-01364,sk-cooking
js-002212,job-01364,sk-dietary-cooking
js-002213,job-01365,sk-patient-care
js-002214,job-01366,sk-administration
js-002215,job-01367,sk-technical-maintenance
js-002216,job-01368,sk-technical-maintenance
js-002217,job-01369,sk-technical-maintenance
js-002218,job-01370,sk-electrical-work
js-002219,job-01371,sk-sales
js-002220,job-01372,sk-forklift-operation
js-002221,job-01372,sk-warehouse-operations
js-002222,job-01373,sk-electrical-work
js-002223,job-01374,sk-general-work
js-002224,job-01375,sk-accounting
js-002225,job-01376,sk-technical-maintenance
js-002226,job-01377,sk-early-childhood-education
js-002227,job-01377,sk-teaching
js-002228,job-01378,sk-general-work
js-002229,job-01379,sk-driving
js-002230,job-01380,sk-sales
js-002231,job-01381,sk-driving
js-002232,job-01382,sk-general-work
js-002233,job-01383,sk-general-work
js-002234,job-01384,sk-general-work
js-002235,job-01385,sk-production-work
js-002236,job-01386,sk-warehouse-operations
js-002237,job-01387,sk-general-work
js-002238,job-01388,sk-teaching
js-002239,job-01389,sk-general-work
js-002240,job-01390,sk-administration
js-002241,job-01391,sk-general-work
js-002242,job-01392,sk-general-work
js-002243,job-01393,sk-machine-operation
js-002244,job-01393,sk-production-work
js-002245,job-01394,sk-warehouse-operations
js-002246,job-01395,sk-customer-service
js-002247,job-01395,sk-sales
js-002248,job-01396,sk-cooking
js-002249,job-01396,sk-food-preparation
js-002250,job-01397,sk-technical-maintenance
js-002251,job-01398,sk-legal-work
js-002252,job-01399,sk-general-work
js-002253,job-01400,sk-cleaning
js-002254,job-01401,sk-general-work
js-002255,job-01402,sk-general-work
js-002256,job-01403,sk-general-work
js-002257,job-01404,sk-general-work
js-002258,job-01405,sk-cooking
js-002259,job-01405,sk-food-preparation
js-002260,job-01406,sk-general-work
js-002261,job-01407,sk-general-work
js-002262,job-01408,sk-general-work
js-002263,job-01409,sk-legal-work
js-002264,job-01410,sk-general-work
